Player,Full name,Wyscout id,Team,Team within selected timeframe,Team logo,Competition,Position,Primary position,"Primary position, %",Secondary position,"Secondary position, %",Third position,"Third position, %",Age,Birthday,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %","Accurate vertical passes, %",Vertical passes per 90,Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Hanuš,Jan Hanuš,84740,Jablonec,Jablonec,https://cdn5.wyscout.com/photos/team/public/766_120x120.png,Chance Liga,GK,GK,100,,0,,0,37,1988-04-28,150000,,15,1488,0,0.0,0,0.0,0.97,75.0,Czech Republic,['Czech Republic'],right,188,85,False,1.3900000000000001,0.18,66.67,0.42,71.43,0.06,0.09,0.0,1.21,1.7000000000000002,0.0,1,0.06,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,100.0,0.0,0.0,0.0,11.73,0.12,0.24,18.21,88.7,7.44,76.42,0.0,0.0,12.58,97.6,5.63,68.82,32.63,47.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,50.0,0.06,0.0,0.24,50.0,0.0,0.0,3.75,82.26,96.99,10.04,11,0.67,47,2.84,8,76.6,11.43,0.6900000000000001,0.43,0.026000000000000002,0.0,2.0,0.42,,,,0.0,0,0
P. Vindahl,Peter Vindahl Jensen,419636,Sparta Praha,Sparta Praha,https://cdn5.wyscout.com/photos/team/public/578_120x120.png,Chance Liga,GK,GK,100,,0,,0,27,1998-02-16,0,2027-06-30,15,1481,0,0.0,0,0.0,0.91,93.33,Denmark,['Denmark'],right,196,87,False,1.46,0.12,100.0,0.43,100.0,0.06,0.12,0.0,1.28,2.5700000000000003,0.0,1,0.06,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.30000000000000004,80.0,0.0,0.06,0.0,20.05,0.18,0.30000000000000004,29.17,88.33,15.74,79.92,0.06,100.0,21.69,97.76,7.41,61.48,28.57,48.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,53.85,0.49,12.5,0.30000000000000004,40.0,0.06,0.0,5.83,69.79,98.94,11.49,16,0.97,49,2.98,4,67.35,11.65,0.71,-4.35,-0.264,0.0,1.15,0.43,,,,0.0,0,0
M. Beran,Michal Beran,-128740,Sigma Olomouc,Sigma Olomouc,https://cdn5.wyscout.com/photos/team/public/538_120x120.png,Chance Liga,"RCMF, LDMF, RDMF",RCMF,36,LDMF,19,RDMF,17,25,2000-08-22,400000,2027-06-30,15,1480,0,0.59,0,0.18,11.43,50.0,Czech Republic,['Czech Republic'],right,167,58,False,7.3,4.44,64.38,1.28,33.33,0.49,0.7000000000000001,0.30000000000000004,3.95,5.67,0.91,1,0.06,0,0.0,1.34,0.0,0,0.0,0.04,0,0.0,9,0.55,44.44,0.0,0.0,0.85,28.57,0.36,33.33,0.49,25.0,0.12,1.09,72.22,3.5300000000000002,51.72,0.18,0.73,0.06,25.42,0.12,1.09,40.32,79.19,16.36,63.94,5.29,98.85,31.26,88.13,8.27,50.0,21.21,36.42,0.01,0.30000000000000004,0.06,0.0,0.12,50.0,0.06,8.09,65.41,1.8900000000000001,25.81,0.61,70.0,0.24,0.24,8.45,72.66,86.73,13.74,0,,0,,0,0.0,0.0,0.0,,,0.55,,1.28,0.36,0.0,0.0,0.30000000000000004,0,0
M. Reichl,Michal Reichl,304187,Bohemians 1905,Bohemians 1905,https://cdn5.wyscout.com/photos/team/public/1952_120x120.png,Chance Liga,GK,GK,100,,0,,0,33,1992-09-14,175000,,15,1478,0,0.0,0,0.0,0.43,71.43,Czech Republic,['Czech Republic'],right,189,83,False,1.52,0.06,0.0,0.37,83.33,0.0,0.0,0.0,1.52,2.17,0.0,2,0.12,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.24,0.12,16.68,84.67,10.66,76.57,0.0,0.0,9.32,98.04,7.37,67.77,36.54,50.98,0.0,0.0,0.0,0.06,0.0,0.0,0.0,3.29,55.56,0.30000000000000004,40.0,0.24,50.0,0.18,0.0,6.03,84.85,98.9,5.54,16,0.97,61,3.71,5,73.77,19.14,1.17,3.14,0.191,0.0,1.1,0.37,,,,0.0,0,0
N. Tekijaški,Nemanja Tekijaški,-74918,Jablonec,Jablonec,https://cdn5.wyscout.com/photos/team/public/766_120x120.png,Chance Liga,"CB, RCB",CB,76,RCB,15,,0,28,1997-03-02,550000,,15,1478,1,1.29,0,0.01,12.85,63.98,Serbia,['Serbia'],right,186,80,False,6.64,3.71,77.05,5.48,63.33,0.06,0.09,0.55,3.71,5.24,0.67,4,0.24,0,0.0,0.43,0.06,1,0.06,0.08,0,0.0,11,0.67,54.55,9.091,0.0,0.12,50.0,0.12,50.0,0.0,0.0,0.0,0.24,0.0,1.22,65.0,0.79,0.67,0.24,26.98,0.18,1.1,41.96,88.1,14.43,75.11,1.77,93.1,36.54,93.67,5.3,50.57,22.09,36.92,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.59,71.19,0.37,50.0,0.30000000000000004,60.0,0.18,0.06,6.15,62.38,96.35,21.68,0,,0,,0,0.0,0.0,0.0,,,1.04,,5.48,0.0,0.0,0.0,0.0,0,0
S. Dostál,Stanislav Dostál,66314,Zlín,Zlín,https://cdn5.wyscout.com/photos/team/public/g536_120x120.png,Chance Liga,GK,GK,100,,0,,0,34,1991-06-20,250000,,15,1468,0,0.0,0,0.0,0.98,68.75,Czech Republic,['Czech Republic'],right,185,82,False,1.8399999999999999,0.12,100.0,0.43,100.0,0.0,0.0,0.0,1.72,2.19,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.25,50.0,0.0,0.0,0.0,11.28,0.06,0.18,17.17,84.64,12.38,80.2,0.12,50.0,8.52,95.68,8.64,73.76,36.68,48.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5899999999999999,65.38,0.25,25.0,0.18,66.67,0.06,0.0,7.72,81.75,97.33,4.6,16,0.98,72,4.41,4,77.78,18.22,1.12,2.22,0.136,0.0,2.08,0.43,,,,0.0,0,0
A. Zadražil,Adam Zadražil,492988,Hradec Králové,Hradec Králové,https://cdn5.wyscout.com/photos/team/public/2613_120x120.png,Chance Liga,GK,GK,100,,0,,0,25,2000-08-06,550000,2026-06-30,15,1466,0,0.0,0,0.0,1.23,90.0,Czech Republic,['Czech Republic'],right,193,85,False,2.03,0.12,100.0,0.68,100.0,0.0,0.0,0.0,1.9,2.29,0.0,1,0.06,0,0.0,0.12,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,66.67,0.31,80.0,0.0,0.0,0.06,10.87,0.37,0.18,19.71,85.05,13.57,80.54,0.06,100.0,9.39,96.73,10.13,75.15,37.69,49.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,70.59,0.06,0.0,0.12,0.0,0.0,0.0,8.78,83.22,96.67,5.53,20,1.23,79,4.85,4,74.68,24.77,1.52,4.77,0.293,0.0,2.09,0.68,,,,0.0,0,0
M. Trmal,Matouš Trmal,519784,Teplice,Teplice,https://cdn5.wyscout.com/photos/team/public/761_120x120.png,Chance Liga,GK,GK,100,,0,,0,27,1998-10-02,400000,2026-06-30,15,1464,0,0.0,0,0.0,0.74,83.33,Czech Republic,['Czech Republic'],right,191,85,False,1.97,0.0,0.0,0.43,85.71,0.0,0.0,0.0,1.97,2.49,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,66.67,0.0,0.0,0.0,10.08,0.18,0.31,18.32,81.88,11.25,73.77,0.0,0.0,9.71,94.94,8.61,67.14,36.76,51.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,55.81,0.25,0.0,0.06,0.0,0.0,0.0,6.64,79.63,96.26,6.58,23,1.4100000000000001,83,5.1,4,72.29,23.19,1.43,0.19,0.012,0.0,1.78,0.43,,,,0.0,0,0
T. Koubek,Tomáš Koubek,146310,Slovan Liberec,Slovan Liberec,https://cdn5.wyscout.com/photos/team/public/762_120x120.png,Chance Liga,GK,GK,100,,0,,0,33,1992-08-26,800000,,15,1462,0,0.0,0,0.0,0.49,100.0,Czech Republic,['Czech Republic'],right,197,98,False,1.17,0.0,0.0,0.31,100.0,0.0,0.0,0.0,1.17,1.8399999999999999,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,100.0,0.0,0.0,0.0,12.74,0.25,0.12,22.35,86.23,12.31,77.5,0.0,0.0,15.02,98.36,7.2,62.39,31.72,49.26,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.97,40.63,0.06,0.0,0.12,50.0,0.0,0.0,5.29,67.44,97.37,9.36,16,0.98,58,3.5700000000000003,5,72.41,15.45,0.9500000000000001,-0.55,-0.034,0.0,0.86,0.31,,,,0.0,0,0
A. Labík,Albert Labík,-131697,Karviná,Karviná,https://cdn5.wyscout.com/photos/team/public/g2784_120x120.png,Chance Liga,"LDMF, LCMF, LB",LDMF,27,LCMF,17,LB,16,21,2004-05-13,0,2026-06-30,15,1457,1,1.01,4,2.12,16.0,49.42,Czech Republic,['Czech Republic'],left,178,67,True,7.41,6.73,57.8,1.79,44.83,0.12,0.2,0.43,3.4,5.5,1.98,1,0.06,0,0.0,1.05,0.06,1,0.06,0.06,0,0.0,10,0.62,20.0,10.0,0.25,1.05,23.53,0.74,8.33,0.31,60.0,0.06,1.67,37.04,5.13,45.78,1.3,0.99,0.19,22.55,0.62,1.85,34.34,72.3,15.2,55.28,6.36,97.09,26.68,84.03,6.61,32.71,20.94,36.55,0.13,0.99,0.0,0.06,0.06,100.0,0.37,6.79,46.36,2.04,36.36,0.43,42.86,0.8,0.25,6.05,65.31,84.17,8.59,0,,0,,0,0.0,0.0,0.0,,,1.17,,1.79,0.56,0.06,100.0,1.48,0,0
